+2.96796e+06,+1.64022e+06,minutes,hour_of_day,day_of_week,fault_label,fault_type
5354390.0,2808910.0,2295.0,14.266666666666667,1,0,normal
5354390.0,2808910.0,2296.0,14.283333333333333,1,0,normal
5354390.0,2808910.0,2297.0,14.3,1,0,normal
5354390.0,2808910.0,2298.0,14.316666666666666,1,0,normal
5354390.0,2808910.0,2299.0,14.333333333333334,1,0,normal
5354390.0,2808910.0,2300.0,14.35,1,0,normal
5354390.0,2808910.0,2301.0,14.366666666666667,1,0,normal
5354390.0,2808910.0,2302.0,14.383333333333333,1,0,normal
5354390.0,2808910.0,2303.0,14.4,1,0,normal
5354390.0,2808910.0,2304.0,14.416666666666666,1,0,normal
5354390.0,2808910.0,2305.0,14.433333333333334,1,0,normal
5354390.0,2808910.0,2306.0,14.45,1,0,normal
5354390.0,2808910.0,2307.0,14.466666666666667,1,0,normal
5354390.0,2808910.0,2308.0,14.483333333333333,1,0,normal
5354390.0,2808910.0,2309.0,14.5,1,0,normal
5354390.0,2808910.0,2310.0,14.516666666666667,1,0,normal
5354390.0,2808910.0,2311.0,14.533333333333333,1,0,normal
5354390.0,2808910.0,2312.0,14.55,1,0,normal
5354390.0,2808910.0,2313.0,14.566666666666666,1,0,normal
5354390.0,2808910.0,2314.0,14.583333333333334,1,0,normal
5354390.0,2808910.0,2315.0,14.6,1,0,normal
5354390.0,2808910.0,2316.0,14.616666666666667,1,0,normal
5354390.0,2808910.0,2317.0,14.633333333333333,1,0,normal
5354390.0,2808910.0,2318.0,14.65,1,0,normal
5354390.0,2808910.0,2319.0,14.666666666666666,1,0,normal
5354390.0,2808910.0,2320.0,14.683333333333334,1,0,normal
5354390.0,2808910.0,2321.0,14.7,1,0,normal
5354390.0,2808910.0,2322.0,14.716666666666667,1,0,normal
5354390.0,2808910.0,2323.0,14.733333333333333,1,0,normal
5354390.0,2808910.0,2324.0,14.75,1,0,normal
5354390.0,2808910.0,2325.0,14.766666666666667,1,0,normal
5354390.0,2808910.0,2326.0,14.783333333333333,1,0,normal
5354390.0,2808910.0,2327.0,14.8,1,0,normal
5354390.0,2808910.0,2328.0,14.816666666666666,1,0,normal
5354390.0,2808910.0,2329.0,14.833333333333334,1,0,normal
5354390.0,2808910.0,2330.0,14.85,1,0,normal
5354390.0,2808910.0,2331.0,14.866666666666667,1,0,normal
5354390.0,2808910.0,2332.0,14.883333333333333,1,0,normal
5354390.0,2808910.0,2333.0,14.9,1,0,normal
5354390.0,2808910.0,2334.0,14.916666666666666,1,0,normal
5354390.0,2808910.0,2335.0,14.933333333333334,1,0,normal
5354390.0,2808910.0,2336.0,14.95,1,0,normal
5354390.0,2808910.0,2337.0,14.966666666666667,1,0,normal
5354390.0,2808910.0,2338.0,14.983333333333333,1,0,normal
5354390.0,2808910.0,2339.0,15.0,1,0,normal
5354390.0,2808910.0,2340.0,15.016666666666667,1,0,normal
5354390.0,2808910.0,2341.0,15.033333333333333,1,0,normal
5354390.0,2808910.0,2342.0,15.05,1,0,normal
5354390.0,2808910.0,2343.0,15.066666666666666,1,0,normal
5354390.0,2808910.0,2344.0,15.083333333333334,1,0,normal
5354390.0,2808910.0,2345.0,15.1,1,0,normal
5354390.0,2808910.0,2346.0,15.116666666666667,1,0,normal
5354390.0,2808910.0,2347.0,15.133333333333333,1,0,normal
5354390.0,2808910.0,2348.0,15.15,1,0,normal
5354390.0,2808910.0,2349.0,15.166666666666666,1,0,normal
5354390.0,2808910.0,2350.0,15.183333333333334,1,0,normal
5354390.0,2808910.0,2351.0,15.2,1,0,normal
5354390.0,2808910.0,2352.0,15.216666666666667,1,0,normal
5354390.0,2808910.0,2353.0,15.233333333333333,1,0,normal
5354390.0,2808910.0,2354.0,15.25,1,0,normal
5354390.0,2808910.0,2355.0,15.266666666666667,1,0,normal
5354390.0,2808910.0,2356.0,15.283333333333333,1,0,normal
5354390.0,2808910.0,2357.0,15.3,1,0,normal
5354390.0,2808910.0,2358.0,15.316666666666666,1,0,normal
5354390.0,2808910.0,2359.0,15.333333333333334,1,0,normal
5354390.0,2808910.0,2360.0,15.35,1,0,normal
5354390.0,2808910.0,2361.0,15.366666666666667,1,0,normal
5354390.0,2808910.0,2362.0,15.383333333333333,1,0,normal
5354390.0,2808910.0,2363.0,15.4,1,0,normal
5354390.0,2808910.0,2364.0,15.416666666666666,1,0,normal
5354390.0,2808910.0,2365.0,15.433333333333334,1,0,normal
5354390.0,2808910.0,2366.0,15.45,1,0,normal
5354390.0,2808910.0,2367.0,15.466666666666667,1,0,normal
5354390.0,2808910.0,2368.0,15.483333333333333,1,0,normal
5354390.0,2808910.0,2369.0,15.5,1,0,normal
5354390.0,2808910.0,2370.0,15.516666666666667,1,0,normal
5354390.0,2808910.0,2371.0,15.533333333333333,1,0,normal
5354390.0,2808910.0,2372.0,15.55,1,0,normal
5354390.0,2808910.0,2373.0,15.566666666666666,1,0,normal
5354390.0,2808910.0,2374.0,15.583333333333334,1,0,normal
5354390.0,2808910.0,2375.0,15.6,1,0,normal
5354390.0,2808910.0,2376.0,15.616666666666667,1,0,normal
5354390.0,2808910.0,2377.0,15.633333333333333,1,0,normal
5354390.0,2808910.0,2378.0,15.65,1,0,normal
5354390.0,2808910.0,2379.0,15.666666666666666,1,0,normal
5354390.0,2808910.0,2380.0,15.683333333333334,1,0,normal
5354390.0,2808910.0,2381.0,15.7,1,0,normal
5354390.0,2808910.0,2382.0,15.716666666666667,1,0,normal
5354390.0,2808910.0,2383.0,15.733333333333333,1,0,normal
5354390.0,2808910.0,2384.0,15.75,1,0,normal
5354390.0,2808910.0,2385.0,15.766666666666667,1,0,normal
5354390.0,2808910.0,2386.0,15.783333333333333,1,0,normal
5354390.0,2808910.0,2387.0,15.8,1,0,normal
5354390.0,2808910.0,2388.0,15.816666666666666,1,0,normal
5354390.0,2808910.0,2389.0,15.833333333333334,1,0,normal
5354390.0,2808910.0,2390.0,15.85,1,0,normal
5354390.0,2808910.0,2391.0,15.866666666666667,1,0,normal
5354390.0,2808910.0,2392.0,15.883333333333333,1,0,normal
5354390.0,2808910.0,2393.0,15.9,1,0,normal
5354390.0,2808910.0,2394.0,15.916666666666666,1,0,normal
5354390.0,2808910.0,2395.0,15.933333333333334,1,0,normal
5354390.0,2808910.0,2396.0,15.95,1,0,normal
5354390.0,2808910.0,2397.0,15.966666666666667,1,0,normal
5354390.0,2808910.0,2398.0,15.983333333333333,1,0,normal
5789650.0,3052590.0,2399.0,16.0,1,0,normal
5789650.0,3052590.0,2400.0,16.016666666666666,1,0,normal
5789650.0,3052590.0,2401.0,16.033333333333335,1,0,normal
5789650.0,3052590.0,2402.0,16.05,1,0,normal
5789650.0,3052590.0,2403.0,16.066666666666666,1,0,normal
5789650.0,3052590.0,2404.0,16.083333333333332,1,0,normal
5789650.0,3052590.0,2405.0,16.1,1,0,normal
5789650.0,3052590.0,2406.0,16.116666666666667,1,0,normal
5789650.0,3052590.0,2407.0,16.133333333333333,1,0,normal
5789650.0,3052590.0,2408.0,16.15,1,0,normal
5789650.0,3052590.0,2409.0,16.166666666666668,1,0,normal
5789650.0,3052590.0,2410.0,16.183333333333334,1,0,normal
5789650.0,3052590.0,2411.0,16.2,1,0,normal
5789650.0,3052590.0,2412.0,16.216666666666665,1,0,normal
5789650.0,3052590.0,2413.0,16.233333333333334,1,0,normal
5789650.0,3052590.0,2414.0,16.25,1,0,normal
5789650.0,3052590.0,2415.0,16.266666666666666,1,0,normal
5789650.0,3052590.0,2416.0,16.283333333333335,1,0,normal
5789650.0,3052590.0,2417.0,16.3,1,0,normal
5789650.0,3052590.0,2418.0,16.316666666666666,1,0,normal
5789650.0,3052590.0,2419.0,16.333333333333332,1,0,normal
5789650.0,3052590.0,2420.0,16.35,1,0,normal
5789650.0,3052590.0,2421.0,16.366666666666667,1,0,normal
5789650.0,3052590.0,2422.0,16.383333333333333,1,0,normal
5789650.0,3052590.0,2423.0,16.4,1,0,normal
5789650.0,3052590.0,2424.0,16.416666666666668,1,0,normal
5789650.0,3052590.0,2425.0,16.433333333333334,1,0,normal
5789650.0,3052590.0,2426.0,16.45,1,0,normal
5789650.0,3052590.0,2427.0,16.466666666666665,1,0,normal
5789650.0,3052590.0,2428.0,16.483333333333334,1,0,normal
5789650.0,3052590.0,2429.0,16.5,1,0,normal
5789650.0,3052590.0,2430.0,16.516666666666666,1,0,normal
5789650.0,3052590.0,2431.0,16.533333333333335,1,0,normal
5789650.0,3052590.0,2432.0,16.55,1,0,normal
5789650.0,3052590.0,2433.0,16.566666666666666,1,0,normal
5789650.0,3052590.0,2434.0,16.583333333333332,1,0,normal
5789650.0,3052590.0,2435.0,16.6,1,0,normal
5789650.0,3052590.0,2436.0,16.616666666666667,1,0,normal
5789650.0,3052590.0,2437.0,16.633333333333333,1,0,normal
5789650.0,3052590.0,2438.0,16.65,1,0,normal
5789650.0,3052590.0,2439.0,16.666666666666668,1,0,normal
5789650.0,3052590.0,2440.0,16.683333333333334,1,0,normal
5789650.0,3052590.0,2441.0,16.7,1,0,normal
5789650.0,3052590.0,2442.0,16.716666666666665,1,0,normal
5789650.0,3052590.0,2443.0,16.733333333333334,1,0,normal
5789650.0,3052590.0,2444.0,16.75,1,0,normal
5789650.0,3052590.0,2445.0,16.766666666666666,1,0,normal
5789650.0,3052590.0,2446.0,16.783333333333335,1,0,normal
5789650.0,3052590.0,2447.0,16.8,1,0,normal
5789650.0,3052590.0,2448.0,16.816666666666666,1,0,normal
5789650.0,3052590.0,2449.0,16.833333333333332,1,0,normal
5789650.0,3052590.0,2450.0,16.85,1,0,normal
5789650.0,3052590.0,2451.0,16.866666666666667,1,0,normal
5789650.0,3052590.0,2452.0,16.883333333333333,1,0,normal
5789650.0,3052590.0,2453.0,16.9,1,0,normal
5789650.0,3052590.0,2454.0,16.916666666666668,1,0,normal
5789650.0,3052590.0,2455.0,16.933333333333334,1,0,normal
5789650.0,3052590.0,2456.0,16.95,1,0,normal
5789650.0,3052590.0,2457.0,16.966666666666665,1,0,normal
5789650.0,3052590.0,2458.0,16.983333333333334,1,0,normal
5789650.0,3052590.0,2459.0,17.0,1,0,normal
5789650.0,3052590.0,2460.0,17.016666666666666,1,0,normal
5789650.0,3052590.0,2461.0,17.033333333333335,1,0,normal
5789650.0,3052590.0,2462.0,17.05,1,0,normal
5789650.0,3052590.0,2463.0,17.066666666666666,1,0,normal
5789650.0,3052590.0,2464.0,17.083333333333332,1,0,normal
5789650.0,3052590.0,2465.0,17.1,1,0,normal
5789650.0,3052590.0,2466.0,17.116666666666667,1,0,normal
5789650.0,3052590.0,2467.0,17.133333333333333,1,0,normal
5789650.0,3052590.0,2468.0,17.15,1,0,normal
5789650.0,3052590.0,2469.0,17.166666666666668,1,0,normal
5789650.0,3052590.0,2470.0,17.183333333333334,1,0,normal
5789650.0,3052590.0,2471.0,17.2,1,0,normal
5789650.0,3052590.0,2472.0,17.216666666666665,1,0,normal
5789650.0,3052590.0,2473.0,17.233333333333334,1,0,normal
5789650.0,3052590.0,2474.0,17.25,1,0,normal
5789650.0,3052590.0,2475.0,17.266666666666666,1,0,normal
5789650.0,3052590.0,2476.0,17.283333333333335,1,0,normal
5789650.0,3052590.0,2477.0,17.3,1,0,normal
5789650.0,3052590.0,2478.0,17.316666666666666,1,0,normal
5789650.0,3052590.0,2479.0,17.333333333333332,1,0,normal
5789650.0,3052590.0,2480.0,17.35,1,0,normal
5789650.0,3052590.0,2481.0,17.366666666666667,1,0,normal
5789650.0,3052590.0,2482.0,17.383333333333333,1,0,normal
5789650.0,3052590.0,2483.0,17.4,1,0,normal
5789650.0,3052590.0,2484.0,17.416666666666668,1,0,normal
5789650.0,3052590.0,2485.0,17.433333333333334,1,0,normal
5789650.0,3052590.0,2486.0,17.45,1,0,normal
5789650.0,3052590.0,2487.0,17.466666666666665,1,0,normal
5789650.0,3052590.0,2488.0,17.483333333333334,1,0,normal
5789650.0,3052590.0,2489.0,17.5,1,0,normal
5789650.0,3052590.0,2490.0,17.516666666666666,1,0,normal
5789650.0,3052590.0,2491.0,17.533333333333335,1,0,normal
5789650.0,3052590.0,2492.0,17.55,1,0,normal
5789650.0,3052590.0,2493.0,17.566666666666666,1,0,normal
5789650.0,3052590.0,2494.0,17.583333333333332,1,0,normal
5789650.0,3052590.0,2495.0,17.6,1,0,normal
5789650.0,3052590.0,2496.0,17.616666666666667,1,0,normal
5789650.0,3052590.0,2497.0,17.633333333333333,1,0,normal
5789650.0,3052590.0,2498.0,17.65,1,0,normal
5789650.0,3052590.0,2499.0,17.666666666666668,1,0,normal
5789650.0,3052590.0,2500.0,17.683333333333334,1,0,normal
5789650.0,3052590.0,2501.0,17.7,1,0,normal
5789650.0,3052590.0,2502.0,17.716666666666665,1,0,normal
5789650.0,3052590.0,2503.0,17.733333333333334,1,0,normal
5789650.0,3052590.0,2504.0,17.75,1,0,normal
5789650.0,3052590.0,2505.0,17.766666666666666,1,0,normal
5789650.0,3052590.0,2506.0,17.783333333333335,1,0,normal
5789650.0,3052590.0,2507.0,17.8,1,0,normal
5789650.0,3052590.0,2508.0,17.816666666666666,1,0,normal
5789650.0,3052590.0,2509.0,17.833333333333332,1,0,normal
5789650.0,3052590.0,2510.0,17.85,1,0,normal
5789650.0,3052590.0,2511.0,17.866666666666667,1,0,normal
5789650.0,3052590.0,2512.0,17.883333333333333,1,0,normal
5789650.0,3052590.0,2513.0,17.9,1,0,normal
5789650.0,3052590.0,2514.0,17.916666666666668,1,0,normal
5789650.0,3052590.0,2515.0,17.933333333333334,1,0,normal
5789650.0,3052590.0,2516.0,17.95,1,0,normal
5789650.0,3052590.0,2517.0,17.966666666666665,1,0,normal
5789650.0,3052590.0,2518.0,17.983333333333334,1,0,normal
5783140.0,3052390.0,2519.0,18.0,1,0,normal
5783140.0,3052390.0,2520.0,18.016666666666666,1,0,normal
5783140.0,3052390.0,2521.0,18.033333333333335,1,0,normal
5783140.0,3052390.0,2522.0,18.05,1,0,normal
5783140.0,3052390.0,2523.0,18.066666666666666,1,0,normal
5783140.0,3052390.0,2524.0,18.083333333333332,1,0,normal
5783140.0,3052390.0,2525.0,18.1,1,0,normal
5783140.0,3052390.0,2526.0,18.116666666666667,1,0,normal
5783140.0,3052390.0,2527.0,18.133333333333333,1,0,normal
5783140.0,3052390.0,2528.0,18.15,1,0,normal
5783140.0,3052390.0,2529.0,18.166666666666668,1,0,normal
5783140.0,3052390.0,2530.0,18.183333333333334,1,0,normal
5783140.0,3052390.0,2531.0,18.2,1,0,normal
5783140.0,3052390.0,2532.0,18.216666666666665,1,0,normal
5783140.0,3052390.0,2533.0,18.233333333333334,1,0,normal
5783140.0,3052390.0,2534.0,18.25,1,0,normal
5783140.0,3052390.0,2535.0,18.266666666666666,1,0,normal
5783140.0,3052390.0,2536.0,18.283333333333335,1,0,normal
5783140.0,3052390.0,2537.0,18.3,1,0,normal
5783140.0,3052390.0,2538.0,18.316666666666666,1,0,normal
5783140.0,3052390.0,2539.0,18.333333333333332,1,0,normal
5783140.0,3052390.0,2540.0,18.35,1,0,normal
5783140.0,3052390.0,2541.0,18.366666666666667,1,0,normal
5783140.0,3052390.0,2542.0,18.383333333333333,1,0,normal
5783140.0,3052390.0,2543.0,18.4,1,0,normal
5783140.0,3052390.0,2544.0,18.416666666666668,1,0,normal
5783140.0,3052390.0,2545.0,18.433333333333334,1,0,normal
5783140.0,3052390.0,2546.0,18.45,1,0,normal
5783140.0,3052390.0,2547.0,18.466666666666665,1,0,normal
5783140.0,3052390.0,2548.0,18.483333333333334,1,0,normal
5783140.0,3052390.0,2549.0,18.5,1,0,normal
5783140.0,3052390.0,2550.0,18.516666666666666,1,0,normal
5783140.0,3052390.0,2551.0,18.533333333333335,1,0,normal
5783140.0,3052390.0,2552.0,18.55,1,0,normal
5783140.0,3052390.0,2553.0,18.566666666666666,1,0,normal
5783140.0,3052390.0,2554.0,18.583333333333332,1,0,normal
5783140.0,3052390.0,2555.0,18.6,1,0,normal
5783140.0,3052390.0,2556.0,18.616666666666667,1,0,normal
5783140.0,3052390.0,2557.0,18.633333333333333,1,0,normal
5783140.0,3052390.0,2558.0,18.65,1,0,normal
5783140.0,3052390.0,2559.0,18.666666666666668,1,0,normal
5783140.0,3052390.0,2560.0,18.683333333333334,1,0,normal
5783140.0,3052390.0,2561.0,18.7,1,0,normal
5783140.0,3052390.0,2562.0,18.716666666666665,1,0,normal
5783140.0,3052390.0,2563.0,18.733333333333334,1,0,normal
5783140.0,3052390.0,2564.0,18.75,1,0,normal
5783140.0,3052390.0,2565.0,18.766666666666666,1,0,normal
5783140.0,3052390.0,2566.0,18.783333333333335,1,0,normal
5783140.0,3052390.0,2567.0,18.8,1,0,normal
5783140.0,3052390.0,2568.0,18.816666666666666,1,0,normal
5783140.0,3052390.0,2569.0,18.833333333333332,1,0,normal
5783140.0,3052390.0,2570.0,18.85,1,0,normal
5783140.0,3052390.0,2571.0,18.866666666666667,1,0,normal
5783140.0,3052390.0,2572.0,18.883333333333333,1,0,normal
5783140.0,3052390.0,2573.0,18.9,1,0,normal
5783140.0,3052390.0,2574.0,18.916666666666668,1,0,normal
5783140.0,3052390.0,2575.0,18.933333333333334,1,0,normal
5783140.0,3052390.0,2576.0,18.95,1,0,normal
5783140.0,3052390.0,2577.0,18.966666666666665,1,0,normal
5783140.0,3052390.0,2578.0,18.983333333333334,1,0,normal
5279690.0,2838150.0,2579.0,19.0,1,0,normal
5279690.0,2838150.0,2580.0,19.016666666666666,1,0,normal
5279690.0,2838150.0,2581.0,19.033333333333335,1,0,normal
5279690.0,2838150.0,2582.0,19.05,1,0,normal
5279690.0,2838150.0,2583.0,19.066666666666666,1,0,normal
5279690.0,2838150.0,2584.0,19.083333333333332,1,0,normal
5279690.0,2838150.0,2585.0,19.1,1,0,normal
5279690.0,2838150.0,2586.0,19.116666666666667,1,0,normal
5279690.0,2838150.0,2587.0,19.133333333333333,1,0,normal
5279690.0,2838150.0,2588.0,19.15,1,0,normal
5279690.0,2838150.0,2589.0,19.166666666666668,1,0,normal
5279690.0,2838150.0,2590.0,19.183333333333334,1,0,normal
5279690.0,2838150.0,2591.0,19.2,1,0,normal
5279690.0,2838150.0,2592.0,19.216666666666665,1,0,normal
5279690.0,2838150.0,2593.0,19.233333333333334,1,0,normal
5279690.0,2838150.0,2594.0,19.25,1,0,normal
5279690.0,2838150.0,2595.0,19.266666666666666,1,0,normal
5279690.0,2838150.0,2596.0,19.283333333333335,1,0,normal
5279690.0,2838150.0,2597.0,19.3,1,0,normal
5279690.0,2838150.0,2598.0,19.316666666666666,1,0,normal
5279690.0,2838150.0,2599.0,19.333333333333332,1,0,normal
5279690.0,2838150.0,2600.0,19.35,1,0,normal
5279690.0,2838150.0,2601.0,19.366666666666667,1,0,normal
5279690.0,2838150.0,2602.0,19.383333333333333,1,0,normal
5279690.0,2838150.0,2603.0,19.4,1,0,normal
5279690.0,2838150.0,2604.0,19.416666666666668,1,0,normal
5279690.0,2838150.0,2605.0,19.433333333333334,1,0,normal
5279690.0,2838150.0,2606.0,19.45,1,0,normal
5279690.0,2838150.0,2607.0,19.466666666666665,1,0,normal
5279690.0,2838150.0,2608.0,19.483333333333334,1,0,normal
5279690.0,2838150.0,2609.0,19.5,1,0,normal
5279690.0,2838150.0,2610.0,19.516666666666666,1,0,normal
5279690.0,2838150.0,2611.0,19.533333333333335,1,0,normal
5279690.0,2838150.0,2612.0,19.55,1,0,normal
5279690.0,2838150.0,2613.0,19.566666666666666,1,0,normal
5279690.0,2838150.0,2614.0,19.583333333333332,1,0,normal
5279690.0,2838150.0,2615.0,19.6,1,0,normal
5279690.0,2838150.0,2616.0,19.616666666666667,1,0,normal
5279690.0,2838150.0,2617.0,19.633333333333333,1,0,normal
5279690.0,2838150.0,2618.0,19.65,1,0,normal
5279690.0,2838150.0,2619.0,19.666666666666668,1,0,normal
5279690.0,2838150.0,2620.0,19.683333333333334,1,0,normal
5279690.0,2838150.0,2621.0,19.7,1,0,normal
5279690.0,2838150.0,2622.0,19.716666666666665,1,0,normal
5279690.0,2838150.0,2623.0,19.733333333333334,1,0,normal
5279690.0,2838150.0,2624.0,19.75,1,0,normal
5279690.0,2838150.0,2625.0,19.766666666666666,1,0,normal
5279690.0,2838150.0,2626.0,19.783333333333335,1,0,normal
5279690.0,2838150.0,2627.0,19.8,1,0,normal
5279690.0,2838150.0,2628.0,19.816666666666666,1,0,normal
5279690.0,2838150.0,2629.0,19.833333333333332,1,0,normal
5279690.0,2838150.0,2630.0,19.85,1,0,normal
5279690.0,2838150.0,2631.0,19.866666666666667,1,0,normal
5279690.0,2838150.0,2632.0,19.883333333333333,1,0,normal
5279690.0,2838150.0,2633.0,19.9,1,0,normal
5279690.0,2838150.0,2634.0,19.916666666666668,1,0,normal
5279690.0,2838150.0,2635.0,19.933333333333334,1,0,normal
5279690.0,2838150.0,2636.0,19.95,1,0,normal
5279690.0,2838150.0,2637.0,19.966666666666665,1,0,normal
5279690.0,2838150.0,2638.0,19.983333333333334,1,0,normal
5279690.0,2838150.0,2639.0,20.0,1,0,normal
5279690.0,2838150.0,2640.0,20.016666666666666,1,0,normal
5279690.0,2838150.0,2641.0,20.033333333333335,1,0,normal
5279690.0,2838150.0,2642.0,20.05,1,0,normal
5279690.0,2838150.0,2643.0,20.066666666666666,1,0,normal
5279690.0,2838150.0,2644.0,20.083333333333332,1,0,normal
5279690.0,2838150.0,2645.0,20.1,1,0,normal
5279690.0,2838150.0,2646.0,20.116666666666667,1,0,normal
5279690.0,2838150.0,2647.0,20.133333333333333,1,0,normal
5279690.0,2838150.0,2648.0,20.15,1,0,normal
5279690.0,2838150.0,2649.0,20.166666666666668,1,0,normal
5279690.0,2838150.0,2650.0,20.183333333333334,1,0,normal
5279690.0,2838150.0,2651.0,20.2,1,0,normal
5279690.0,2838150.0,2652.0,20.216666666666665,1,0,normal
5279690.0,2838150.0,2653.0,20.233333333333334,1,0,normal
5279690.0,2838150.0,2654.0,20.25,1,0,normal
5279690.0,2838150.0,2655.0,20.266666666666666,1,0,normal
5279690.0,2838150.0,2656.0,20.283333333333335,1,0,normal
5279690.0,2838150.0,2657.0,20.3,1,0,normal
5279690.0,2838150.0,2658.0,20.316666666666666,1,0,normal
5279690.0,2838150.0,2659.0,20.333333333333332,1,0,normal
5279690.0,2838150.0,2660.0,20.35,1,0,normal
5279690.0,2838150.0,2661.0,20.366666666666667,1,0,normal
5279690.0,2838150.0,2662.0,20.383333333333333,1,0,normal
5279690.0,2838150.0,2663.0,20.4,1,0,normal
5279690.0,2838150.0,2664.0,20.416666666666668,1,0,normal
5279690.0,2838150.0,2665.0,20.433333333333334,1,0,normal
5279690.0,2838150.0,2666.0,20.45,1,0,normal
5279690.0,2838150.0,2667.0,20.466666666666665,1,0,normal
5279690.0,2838150.0,2668.0,20.483333333333334,1,0,normal
5279690.0,2838150.0,2669.0,20.5,1,0,normal
5279690.0,2838150.0,2670.0,20.516666666666666,1,0,normal
5279690.0,2838150.0,2671.0,20.533333333333335,1,0,normal
5279690.0,2838150.0,2672.0,20.55,1,0,normal
5279690.0,2838150.0,2673.0,20.566666666666666,1,0,normal
5279690.0,2838150.0,2674.0,20.583333333333332,1,0,normal
5279690.0,2838150.0,2675.0,20.6,1,0,normal
5279690.0,2838150.0,2676.0,20.616666666666667,1,0,normal
5279690.0,2838150.0,2677.0,20.633333333333333,1,0,normal
5279690.0,2838150.0,2678.0,20.65,1,0,normal
5279690.0,2838150.0,2679.0,20.666666666666668,1,0,normal
5279690.0,2838150.0,2680.0,20.683333333333334,1,0,normal
5279690.0,2838150.0,2681.0,20.7,1,0,normal
5279690.0,2838150.0,2682.0,20.716666666666665,1,0,normal
5279690.0,2838150.0,2683.0,20.733333333333334,1,0,normal
5279690.0,2838150.0,2684.0,20.75,1,0,normal
5279690.0,2838150.0,2685.0,20.766666666666666,1,0,normal
5279690.0,2838150.0,2686.0,20.783333333333335,1,0,normal
5279690.0,2838150.0,2687.0,20.8,1,0,normal
5279690.0,2838150.0,2688.0,20.816666666666666,1,0,normal
5279690.0,2838150.0,2689.0,20.833333333333332,1,0,normal
5279690.0,2838150.0,2690.0,20.85,1,0,normal
5279690.0,2838150.0,2691.0,20.866666666666667,1,0,normal
5279690.0,2838150.0,2692.0,20.883333333333333,1,0,normal
5279690.0,2838150.0,2693.0,20.9,1,0,normal
5279690.0,2838150.0,2694.0,20.916666666666668,1,0,normal
5279690.0,2838150.0,2695.0,20.933333333333334,1,0,normal
5279690.0,2838150.0,2696.0,20.95,1,0,normal
5279690.0,2838150.0,2697.0,20.966666666666665,1,0,normal
5279690.0,2838150.0,2698.0,20.983333333333334,1,0,normal
5279690.0,2838150.0,2699.0,21.0,1,0,normal
5279690.0,2838150.0,2700.0,21.016666666666666,1,0,normal
5279690.0,2838150.0,2701.0,21.033333333333335,1,0,normal
5279690.0,2838150.0,2702.0,21.05,1,0,normal
5279690.0,2838150.0,2703.0,21.066666666666666,1,0,normal
5279690.0,2838150.0,2704.0,21.083333333333332,1,0,normal
5279690.0,2838150.0,2705.0,21.1,1,0,normal
5279690.0,2838150.0,2706.0,21.116666666666667,1,0,normal
5279690.0,2838150.0,2707.0,21.133333333333333,1,0,normal
5279690.0,2838150.0,2708.0,21.15,1,0,normal
5279690.0,2838150.0,2709.0,21.166666666666668,1,0,normal
5279690.0,2838150.0,2710.0,21.183333333333334,1,0,normal
5279690.0,2838150.0,2711.0,21.2,1,0,normal
5279690.0,2838150.0,2712.0,21.216666666666665,1,0,normal
5279690.0,2838150.0,2713.0,21.233333333333334,1,0,normal
5279690.0,2838150.0,2714.0,21.25,1,0,normal
5279690.0,2838150.0,2715.0,21.266666666666666,1,0,normal
5279690.0,2838150.0,2716.0,21.283333333333335,1,0,normal
5279690.0,2838150.0,2717.0,21.3,1,0,normal
5279690.0,2838150.0,2718.0,21.316666666666666,1,0,normal
5279690.0,2838150.0,2719.0,21.333333333333332,1,0,normal
5279690.0,2838150.0,2720.0,21.35,1,0,normal
5279690.0,2838150.0,2721.0,21.366666666666667,1,0,normal
5279690.0,2838150.0,2722.0,21.383333333333333,1,0,normal
5279690.0,2838150.0,2723.0,21.4,1,0,normal
5279690.0,2838150.0,2724.0,21.416666666666668,1,0,normal
5279690.0,2838150.0,2725.0,21.433333333333334,1,0,normal
5279690.0,2838150.0,2726.0,21.45,1,0,normal
5279690.0,2838150.0,2727.0,21.466666666666665,1,0,normal
5279690.0,2838150.0,2728.0,21.483333333333334,1,0,normal
5279690.0,2838150.0,2729.0,21.5,1,0,normal
5279690.0,2838150.0,2730.0,21.516666666666666,1,0,normal
5279690.0,2838150.0,2731.0,21.533333333333335,1,0,normal
5279690.0,2838150.0,2732.0,21.55,1,0,normal
5279690.0,2838150.0,2733.0,21.566666666666666,1,0,normal
5279690.0,2838150.0,2734.0,21.583333333333332,1,0,normal
5279690.0,2838150.0,2735.0,21.6,1,0,normal
5279690.0,2838150.0,2736.0,21.616666666666667,1,0,normal
5279690.0,2838150.0,2737.0,21.633333333333333,1,0,normal
5279690.0,2838150.0,2738.0,21.65,1,0,normal
5279690.0,2838150.0,2739.0,21.666666666666668,1,0,normal
5279690.0,2838150.0,2740.0,21.683333333333334,1,0,normal
5279690.0,2838150.0,2741.0,21.7,1,0,normal
5279690.0,2838150.0,2742.0,21.716666666666665,1,0,normal
5279690.0,2838150.0,2743.0,21.733333333333334,1,0,normal
5279690.0,2838150.0,2744.0,21.75,1,0,normal
5279690.0,2838150.0,2745.0,21.766666666666666,1,0,normal
5279690.0,2838150.0,2746.0,21.783333333333335,1,0,normal
5279690.0,2838150.0,2747.0,21.8,1,0,normal
5279690.0,2838150.0,2748.0,21.816666666666666,1,0,normal
