+40057.5,+100745,minutes,hour_of_day,day_of_week,winding_temp_C,load_pct,thermal_margin_C,fault_label,fault_type
125535.0,100897,2050.0,10.183333333333334,1,35.0,0.0,105.0,0,normal
127347.0,100921,2051.0,10.2,1,35.0,0.0,105.0,0,normal
126640.0,100931,2052.0,10.216666666666667,1,35.0,0.0,105.0,0,normal
123709.0,100889,2053.0,10.233333333333333,1,35.0,0.0,105.0,0,normal
123714.0,100918,2054.0,10.25,1,35.0,0.0,105.0,0,normal
125645.0,100915,2055.0,10.266666666666667,1,35.0,0.0,105.0,0,normal
129641.0,100940,2056.0,10.283333333333333,1,35.0,0.0,105.0,0,normal
126157.0,100940,2057.0,10.3,1,35.0,0.0,105.0,0,normal
121592.0,100926,2058.0,10.316666666666666,1,35.0,0.0,105.0,0,normal
128963.0,100972,2059.0,10.333333333333334,1,35.0,0.0,105.0,0,normal
123813.0,100898,2060.0,10.35,1,35.0,0.0,105.0,0,normal
125677.0,100923,2061.0,10.366666666666667,1,35.0,0.0,105.0,0,normal
125404.0,100919,2062.0,10.383333333333333,1,35.0,0.0,105.0,0,normal
127566.0,100935,2063.0,10.4,1,35.0,0.0,105.0,0,normal
123122.0,100930,2064.0,10.416666666666666,1,35.0,0.0,105.0,0,normal
120609.0,100874,2065.0,10.433333333333334,1,35.0,0.0,105.0,0,normal
122357.0,100900,2066.0,10.45,1,35.0,0.0,105.0,0,normal
128478.0,100969,2067.0,10.466666666666667,1,35.0,0.0,105.0,0,normal
127694.0,100957,2068.0,10.483333333333333,1,35.0,0.0,105.0,0,normal
125415.0,100917,2069.0,10.5,1,35.0,0.0,105.0,0,normal
129311.0,100953,2070.0,10.516666666666667,1,35.0,0.0,105.0,0,normal
121741.0,100905,2071.0,10.533333333333333,1,35.0,0.0,105.0,0,normal
123706.0,100921,2072.0,10.55,1,35.0,0.0,105.0,0,normal
121661.0,100901,2073.0,10.566666666666666,1,35.0,0.0,105.0,0,normal
124880.0,100933,2074.0,10.583333333333334,1,35.0,0.0,105.0,0,normal
127040.0,100943,2075.0,10.6,1,35.0,0.0,105.0,0,normal
125994.0,100935,2076.0,10.616666666666667,1,35.0,0.0,105.0,0,normal
127800.0,100939,2077.0,10.633333333333333,1,35.0,0.0,105.0,0,normal
123346.0,100899,2078.0,10.65,1,35.0,0.0,105.0,0,normal
125489.0,100934,2079.0,10.666666666666666,1,35.0,0.0,105.0,0,normal
121286.0,100930,2080.0,10.683333333333334,1,35.0,0.0,105.0,0,normal
120902.0,100895,2081.0,10.7,1,35.0,0.0,105.0,0,normal
121482.0,100890,2082.0,10.716666666666667,1,35.0,0.0,105.0,0,normal
126897.0,100927,2083.0,10.733333333333333,1,35.0,0.0,105.0,0,normal
124360.0,100925,2084.0,10.75,1,35.0,0.0,105.0,0,normal
123788.0,100920,2085.0,10.766666666666667,1,35.0,0.0,105.0,0,normal
124105.0,100934,2086.0,10.783333333333333,1,35.0,0.0,105.0,0,normal
122180.0,100916,2087.0,10.8,1,35.0,0.0,105.0,0,normal
127882.0,100968,2088.0,10.816666666666666,1,35.0,0.0,105.0,0,normal
124834.0,100947,2089.0,10.833333333333334,1,35.0,0.0,105.0,0,normal
128346.0,100939,2090.0,10.85,1,35.0,0.0,105.0,0,normal
123321.0,100920,2091.0,10.866666666666667,1,35.0,0.0,105.0,0,normal
123630.0,100915,2092.0,10.883333333333333,1,35.0,0.0,105.0,0,normal
127152.0,100964,2093.0,10.9,1,35.0,0.0,105.0,0,normal
118943.0,100923,2094.0,10.916666666666666,1,35.0,0.0,105.0,0,normal
128170.0,100931,2095.0,10.933333333333334,1,35.0,0.0,105.0,0,normal
122727.0,100935,2096.0,10.95,1,35.0,0.0,105.0,0,normal
125823.0,100911,2097.0,10.966666666666667,1,35.0,0.0,105.0,0,normal
124640.0,100952,2098.0,10.983333333333333,1,35.0,0.0,105.0,0,normal
129310.0,100929,2099.0,11.0,1,35.0,0.0,105.0,0,normal
124286.0,100907,2100.0,11.016666666666667,1,35.0,0.0,105.0,0,normal
126148.0,100939,2101.0,11.033333333333333,1,35.0,0.0,105.0,0,normal
127941.0,100966,2102.0,11.05,1,35.0,0.0,105.0,0,normal
126744.0,100906,2103.0,11.066666666666666,1,35.0,0.0,105.0,0,normal
131148.0,100985,2104.0,11.083333333333334,1,35.0,0.0,105.0,0,normal
124402.0,100909,2105.0,11.1,1,35.0,0.0,105.0,0,normal
129267.0,100979,2106.0,11.116666666666667,1,35.0,0.0,105.0,0,normal
124446.0,100955,2107.0,11.133333333333333,1,35.0,0.0,105.0,0,normal
126478.0,100947,2108.0,11.15,1,35.0,0.0,105.0,0,normal
123666.0,100920,2109.0,11.166666666666666,1,35.0,0.0,105.0,0,normal
125288.0,100900,2110.0,11.183333333333334,1,35.0,0.0,105.0,0,normal
122345.0,100921,2111.0,11.2,1,35.0,0.0,105.0,0,normal
122950.0,100902,2112.0,11.216666666666667,1,35.0,0.0,105.0,0,normal
127659.0,100962,2113.0,11.233333333333333,1,35.0,0.0,105.0,0,normal
124439.0,100928,2114.0,11.25,1,35.0,0.0,105.0,0,normal
122384.0,100919,2115.0,11.266666666666667,1,35.0,0.0,105.0,0,normal
125332.0,100919,2116.0,11.283333333333333,1,35.0,0.0,105.0,0,normal
121194.0,100898,2117.0,11.3,1,35.0,0.0,105.0,0,normal
125147.0,100949,2118.0,11.316666666666666,1,35.0,0.0,105.0,0,normal
129957.0,100971,2119.0,11.333333333333334,1,35.0,0.0,105.0,0,normal
128567.0,100962,2120.0,11.35,1,35.0,0.0,105.0,0,normal
124263.0,100925,2121.0,11.366666666666667,1,35.0,0.0,105.0,0,normal
130045.0,100956,2122.0,11.383333333333333,1,35.0,0.0,105.0,0,normal
127590.0,100961,2123.0,11.4,1,35.0,0.0,105.0,0,normal
127958.0,100946,2124.0,11.416666666666666,1,35.0,0.0,105.0,0,normal
116026.0,100911,2125.0,11.433333333333334,1,35.0,0.0,105.0,0,normal
131418.0,100967,2126.0,11.45,1,35.0,0.0,105.0,0,normal
125614.0,100930,2127.0,11.466666666666667,1,35.0,0.0,105.0,0,normal
129278.0,100972,2128.0,11.483333333333333,1,35.0,0.0,105.0,0,normal
128134.0,100956,2129.0,11.5,1,35.0,0.0,105.0,0,normal
129797.0,100967,2130.0,11.516666666666667,1,35.0,0.0,105.0,0,normal
129049.0,100949,2131.0,11.533333333333333,1,35.0,0.0,105.0,0,normal
129210.0,100955,2132.0,11.55,1,35.0,0.0,105.0,0,normal
127438.0,100921,2133.0,11.566666666666666,1,35.0,0.0,105.0,0,normal
125702.0,100924,2134.0,11.583333333333334,1,35.0,0.0,105.0,0,normal
122457.0,100936,2135.0,11.6,1,35.0,0.0,105.0,0,normal
131060.0,101006,2136.0,11.616666666666667,1,35.0,0.0,105.0,0,normal
124565.0,100916,2137.0,11.633333333333333,1,35.0,0.0,105.0,0,normal
122573.0,100924,2138.0,11.65,1,35.0,0.0,105.0,0,normal
125825.0,100952,2139.0,11.666666666666666,1,35.0,0.0,105.0,0,normal
120673.0,100936,2140.0,11.683333333333334,1,35.0,0.0,105.0,0,normal
126324.0,100956,2141.0,11.7,1,35.0,0.0,105.0,0,normal
127348.0,100971,2142.0,11.716666666666667,1,35.0,0.0,105.0,0,normal
127596.0,100933,2143.0,11.733333333333333,1,35.0,0.0,105.0,0,normal
133806.0,101005,2144.0,11.75,1,35.0,0.0,105.0,0,normal
123719.0,100909,2145.0,11.766666666666667,1,35.0,0.0,105.0,0,normal
123764.0,100931,2146.0,11.783333333333333,1,35.0,0.0,105.0,0,normal
124719.0,100964,2147.0,11.8,1,35.0,0.0,105.0,0,normal
121280.0,100912,2148.0,11.816666666666666,1,35.0,0.0,105.0,0,normal
127616.0,100955,2149.0,11.833333333333334,1,35.0,0.0,105.0,0,normal
128486.0,100993,2150.0,11.85,1,35.0,0.0,105.0,0,normal
126291.0,100962,2151.0,11.866666666666667,1,35.0,0.0,105.0,0,normal
123739.0,100928,2152.0,11.883333333333333,1,35.0,0.0,105.0,0,normal
121883.0,100905,2153.0,11.9,1,35.0,0.0,105.0,0,normal
124829.0,100956,2154.0,11.916666666666666,1,35.0,0.0,105.0,0,normal
123502.0,100969,2155.0,11.933333333333334,1,35.0,0.0,105.0,0,normal
123171.0,100940,2156.0,11.95,1,35.0,0.0,105.0,0,normal
127752.0,100988,2157.0,11.966666666666667,1,35.0,0.0,105.0,0,normal
131972.0,100980,2158.0,11.983333333333333,1,35.0,0.0,105.0,0,normal
123043.0,100949,2159.0,12.0,1,35.0,0.0,105.0,0,normal
125095.0,100937,2160.0,12.016666666666667,1,35.0,0.0,105.0,0,normal
127274.0,100961,2161.0,12.033333333333333,1,35.0,0.0,105.0,0,normal
128936.0,100985,2162.0,12.05,1,35.0,0.0,105.0,0,normal
131913.0,101014,2163.0,12.066666666666666,1,35.0,0.0,105.0,0,normal
126655.0,100982,2164.0,12.083333333333334,1,35.0,0.0,105.0,0,normal
124374.0,100944,2165.0,12.1,1,35.0,0.0,105.0,0,normal
122745.0,100917,2166.0,12.116666666666667,1,35.0,0.0,105.0,0,normal
125563.0,100967,2167.0,12.133333333333333,1,35.0,0.0,105.0,0,normal
128636.0,101000,2168.0,12.15,1,35.0,0.0,105.0,0,normal
127281.0,100992,2169.0,12.166666666666666,1,35.0,0.0,105.0,0,normal
124768.0,100951,2170.0,12.183333333333334,1,35.0,0.0,105.0,0,normal
126837.0,100976,2171.0,12.2,1,35.0,0.0,105.0,0,normal
128674.0,100983,2172.0,12.216666666666667,1,35.0,0.0,105.0,0,normal
123883.0,100934,2173.0,12.233333333333333,1,35.0,0.0,105.0,0,normal
133110.0,101026,2174.0,12.25,1,35.0,0.0,105.0,0,normal
125166.0,100949,2175.0,12.266666666666667,1,35.0,0.0,105.0,0,normal
130471.0,100994,2176.0,12.283333333333333,1,35.0,0.0,105.0,0,normal
131534.0,101018,2177.0,12.3,1,35.0,0.0,105.0,0,normal
131215.0,100966,2178.0,12.316666666666666,1,35.0,0.0,105.0,0,normal
127869.0,100987,2179.0,12.333333333333334,1,35.0,0.0,105.0,0,normal
124168.0,100945,2180.0,12.35,1,35.0,0.0,105.0,0,normal
123541.0,100975,2181.0,12.366666666666667,1,35.0,0.0,105.0,0,normal
129504.0,100983,2182.0,12.383333333333333,1,35.0,0.0,105.0,0,normal
122685.0,100940,2183.0,12.4,1,35.0,0.0,105.0,0,normal
128973.0,101006,2184.0,12.416666666666666,1,35.0,0.0,105.0,0,normal
124986.0,100962,2185.0,12.433333333333334,1,35.0,0.0,105.0,0,normal
128818.0,100977,2186.0,12.45,1,35.0,0.0,105.0,0,normal
126402.0,100946,2187.0,12.466666666666667,1,35.0,0.0,105.0,0,normal
129785.0,101014,2188.0,12.483333333333333,1,35.0,0.0,105.0,0,normal
130231.0,100964,2189.0,12.5,1,35.0,0.0,105.0,0,normal
130710.0,101002,2190.0,12.516666666666667,1,35.0,0.0,105.0,0,normal
128907.0,101013,2191.0,12.533333333333333,1,35.0,0.0,105.0,0,normal
125832.0,100942,2192.0,12.55,1,35.0,0.0,105.0,0,normal
130541.0,100985,2193.0,12.566666666666666,1,35.0,0.0,105.0,0,normal
126020.0,100952,2194.0,12.583333333333334,1,35.0,0.0,105.0,0,normal
130214.0,101017,2195.0,12.6,1,35.0,0.0,105.0,0,normal
128784.0,100982,2196.0,12.616666666666667,1,35.0,0.0,105.0,0,normal
121930.0,100923,2197.0,12.633333333333333,1,35.0,0.0,105.0,0,normal
129671.0,100997,2198.0,12.65,1,35.0,0.0,105.0,0,normal
128888.0,101018,2199.0,12.666666666666666,1,35.0,0.0,105.0,0,normal
126128.0,100975,2200.0,12.683333333333334,1,35.0,0.0,105.0,0,normal
124637.0,100992,2201.0,12.7,1,35.0,0.0,105.0,0,normal
130932.0,100965,2202.0,12.716666666666667,1,35.0,0.0,105.0,0,normal
128811.0,100978,2203.0,12.733333333333333,1,35.0,0.0,105.0,0,normal
129339.0,100999,2204.0,12.75,1,35.0,0.0,105.0,0,normal
132510.0,101013,2205.0,12.766666666666667,1,35.0,0.0,105.0,0,normal
131544.0,100992,2206.0,12.783333333333333,1,35.0,0.0,105.0,0,normal
129174.0,100977,2207.0,12.8,1,35.0,0.0,105.0,0,normal
125357.0,100971,2208.0,12.816666666666666,1,35.0,0.0,105.0,0,normal
126398.0,100965,2209.0,12.833333333333334,1,35.0,0.0,105.0,0,normal
134423.0,101008,2210.0,12.85,1,35.0,0.0,105.0,0,normal
131868.0,101034,2211.0,12.866666666666667,1,35.0,0.0,105.0,0,normal
130028.0,100996,2212.0,12.883333333333333,1,35.0,0.0,105.0,0,normal
129078.0,100965,2213.0,12.9,1,35.0,0.0,105.0,0,normal
130922.0,101007,2214.0,12.916666666666666,1,35.0,0.0,105.0,0,normal
128514.0,100962,2215.0,12.933333333333334,1,35.0,0.0,105.0,0,normal
129236.0,100998,2216.0,12.95,1,35.0,0.0,105.0,0,normal
134575.0,101031,2217.0,12.966666666666667,1,35.0,0.0,105.0,0,normal
128860.0,100967,2218.0,12.983333333333333,1,35.0,0.0,105.0,0,normal
129235.0,100986,2219.0,13.0,1,35.0,0.0,105.0,0,normal
121093.0,100932,2220.0,13.016666666666667,1,35.0,0.0,105.0,0,normal
128739.0,100978,2221.0,13.033333333333333,1,35.0,0.0,105.0,0,normal
127880.0,100982,2222.0,13.05,1,35.0,0.0,105.0,0,normal
128467.0,100975,2223.0,13.066666666666666,1,35.0,0.0,105.0,0,normal
134045.0,101015,2224.0,13.083333333333334,1,35.0,0.0,105.0,0,normal
132036.0,100997,2225.0,13.1,1,35.0,0.0,105.0,0,normal
127032.0,100962,2226.0,13.116666666666667,1,35.0,0.0,105.0,0,normal
125844.0,100953,2227.0,13.133333333333333,1,35.0,0.0,105.0,0,normal
133333.0,101024,2228.0,13.15,1,35.0,0.0,105.0,0,normal
129255.0,100973,2229.0,13.166666666666666,1,35.0,0.0,105.0,0,normal
130706.0,101029,2230.0,13.183333333333334,1,35.0,0.0,105.0,0,normal
127522.0,100950,2231.0,13.2,1,35.0,0.0,105.0,0,normal
131986.0,100998,2232.0,13.216666666666667,1,35.0,0.0,105.0,0,normal
128886.0,100957,2233.0,13.233333333333333,1,35.0,0.0,105.0,0,normal
125102.0,100983,2234.0,13.25,1,35.0,0.0,105.0,0,normal
130723.0,100988,2235.0,13.266666666666667,1,35.0,0.0,105.0,0,normal
130367.0,100985,2236.0,13.283333333333333,1,35.0,0.0,105.0,0,normal
128927.0,100991,2237.0,13.3,1,35.0,0.0,105.0,0,normal
132150.0,101030,2238.0,13.316666666666666,1,35.0,0.0,105.0,0,normal
128473.0,100987,2239.0,13.333333333333334,1,35.0,0.0,105.0,0,normal
131502.0,101027,2240.0,13.35,1,35.0,0.0,105.0,0,normal
130230.0,101035,2241.0,13.366666666666667,1,35.0,0.0,105.0,0,normal
128931.0,100977,2242.0,13.383333333333333,1,35.0,0.0,105.0,0,normal
133638.0,101029,2243.0,13.4,1,35.0,0.0,105.0,0,normal
132265.0,101004,2244.0,13.416666666666666,1,35.0,0.0,105.0,0,normal
128086.0,100993,2245.0,13.433333333333334,1,35.0,0.0,105.0,0,normal
124933.0,100955,2246.0,13.45,1,35.0,0.0,105.0,0,normal
133518.0,100989,2247.0,13.466666666666667,1,35.0,0.0,105.0,0,normal
132917.0,101034,2248.0,13.483333333333333,1,35.0,0.0,105.0,0,normal
129143.0,100984,2249.0,13.5,1,35.0,0.0,105.0,0,normal
129731.0,101004,2250.0,13.516666666666667,1,35.0,0.0,105.0,0,normal
129195.0,100991,2251.0,13.533333333333333,1,35.0,0.0,105.0,0,normal
129453.0,100981,2252.0,13.55,1,35.0,0.0,105.0,0,normal
125857.0,100963,2253.0,13.566666666666666,1,35.0,0.0,105.0,0,normal
132589.0,101018,2254.0,13.583333333333334,1,35.0,0.0,105.0,0,normal
125530.0,101000,2255.0,13.6,1,35.0,0.0,105.0,0,normal
124216.0,100963,2256.0,13.616666666666667,1,35.0,0.0,105.0,0,normal
122464.0,100934,2257.0,13.633333333333333,1,35.0,0.0,105.0,0,normal
126214.0,100965,2258.0,13.65,1,35.0,0.0,105.0,0,normal
126956.0,100995,2259.0,13.666666666666666,1,35.0,0.0,105.0,0,normal
129377.0,101003,2260.0,13.683333333333334,1,35.0,0.0,105.0,0,normal
126520.0,101014,2261.0,13.7,1,35.0,0.0,105.0,0,normal
123210.0,100940,2262.0,13.716666666666667,1,35.0,0.0,105.0,0,normal
131197.0,101033,2263.0,13.733333333333333,1,35.0,0.0,105.0,0,normal
127078.0,101020,2264.0,13.75,1,35.0,0.0,105.0,0,normal
125213.0,100971,2265.0,13.766666666666667,1,35.0,0.0,105.0,0,normal
128174.0,100993,2266.0,13.783333333333333,1,35.0,0.0,105.0,0,normal
123961.0,100963,2267.0,13.8,1,35.0,0.0,105.0,0,normal
126269.0,100992,2268.0,13.816666666666666,1,35.0,0.0,105.0,0,normal
127500.0,100994,2269.0,13.833333333333334,1,35.0,0.0,105.0,0,normal
124892.0,100959,2270.0,13.85,1,35.0,0.0,105.0,0,normal
125221.0,100998,2271.0,13.866666666666667,1,35.0,0.0,105.0,0,normal
126728.0,100980,2272.0,13.883333333333333,1,35.0,0.0,105.0,0,normal
122097.0,100935,2273.0,13.9,1,35.0,0.0,105.0,0,normal
126800.0,100986,2274.0,13.916666666666666,1,35.0,0.0,105.0,0,normal
129858.0,100997,2275.0,13.933333333333334,1,35.0,0.0,105.0,0,normal
123126.0,100953,2276.0,13.95,1,35.0,0.0,105.0,0,normal
123399.0,100976,2277.0,13.966666666666667,1,35.0,0.0,105.0,0,normal
132301.0,101031,2278.0,13.983333333333333,1,35.0,0.0,105.0,0,normal
124710.0,100930,2279.0,14.0,1,35.0,0.0,105.0,0,normal
124397.0,100976,2280.0,14.016666666666667,1,35.0,0.0,105.0,0,normal
133749.0,101038,2281.0,14.033333333333333,1,35.0,0.0,105.0,0,normal
125950.0,100978,2282.0,14.05,1,35.0,0.0,105.0,0,normal
126804.0,100984,2283.0,14.066666666666666,1,35.0,0.0,105.0,0,normal
122921.0,100981,2284.0,14.083333333333334,1,35.0,0.0,105.0,0,normal
126948.0,101005,2285.0,14.1,1,35.0,0.0,105.0,0,normal
125042.0,100999,2286.0,14.116666666666667,1,35.0,0.0,105.0,0,normal
123579.0,100976,2287.0,14.133333333333333,1,35.0,0.0,105.0,0,normal
129637.0,101045,2288.0,14.15,1,35.0,0.0,105.0,0,normal
131861.0,101064,2289.0,14.166666666666666,1,35.0,0.0,105.0,0,normal
134546.0,101051,2290.0,14.183333333333334,1,35.0,0.0,105.0,0,normal
125320.0,100992,2291.0,14.2,1,35.0,0.0,105.0,0,normal
130158.0,101031,2292.0,14.216666666666667,1,35.0,0.0,105.0,0,normal
127607.0,101008,2293.0,14.233333333333333,1,35.0,0.0,105.0,0,normal
127526.0,101030,2294.0,14.25,1,35.0,0.0,105.0,0,normal
133039.0,101049,2295.0,14.266666666666667,1,35.0,0.0,105.0,0,normal
135162.0,101101,2296.0,14.283333333333333,1,35.0,0.0,105.0,0,normal
122978.0,101013,2297.0,14.3,1,35.0,0.0,105.0,0,normal
125318.0,100984,2298.0,14.316666666666666,1,35.0,0.0,105.0,0,normal
125430.0,101011,2299.0,14.333333333333334,1,35.0,0.0,105.0,0,normal
127109.0,101007,2300.0,14.35,1,35.0,0.0,105.0,0,normal
131635.0,101027,2301.0,14.366666666666667,1,35.0,0.0,105.0,0,normal
128445.0,101037,2302.0,14.383333333333333,1,35.0,0.0,105.0,0,normal
134469.0,101074,2303.0,14.4,1,35.0,0.0,105.0,0,normal
136986.0,101080,2304.0,14.416666666666666,1,35.0,0.0,105.0,0,normal
131031.0,101060,2305.0,14.433333333333334,1,35.0,0.0,105.0,0,normal
134516.0,101062,2306.0,14.45,1,35.0,0.0,105.0,0,normal
130313.0,101045,2307.0,14.466666666666667,1,35.0,0.0,105.0,0,normal
135279.0,101075,2308.0,14.483333333333333,1,35.0,0.0,105.0,0,normal
126452.0,101010,2309.0,14.5,1,35.0,0.0,105.0,0,normal
136366.0,101104,2310.0,14.516666666666667,1,35.0,0.0,105.0,0,normal
132138.0,101048,2311.0,14.533333333333333,1,35.0,0.0,105.0,0,normal
132308.0,101050,2312.0,14.55,1,35.0,0.0,105.0,0,normal
130614.0,101057,2313.0,14.566666666666666,1,35.0,0.0,105.0,0,normal
127995.0,101059,2314.0,14.583333333333334,1,35.0,0.0,105.0,0,normal
128472.0,101086,2315.0,14.6,1,35.0,0.0,105.0,0,normal
126460.0,101020,2316.0,14.616666666666667,1,35.0,0.0,105.0,0,normal
130679.0,101039,2317.0,14.633333333333333,1,35.0,0.0,105.0,0,normal
129970.0,101034,2318.0,14.65,1,35.0,0.0,105.0,0,normal
126637.0,101056,2319.0,14.666666666666666,1,35.0,0.0,105.0,0,normal
132727.0,101123,2320.0,14.683333333333334,1,35.0,0.0,105.0,0,normal
131288.0,101065,2321.0,14.7,1,35.0,0.0,105.0,0,normal
135726.0,101104,2322.0,14.716666666666667,1,35.0,0.0,105.0,0,normal
130091.0,101055,2323.0,14.733333333333333,1,35.0,0.0,105.0,0,normal
134266.0,101128,2324.0,14.75,1,35.0,0.0,105.0,0,normal
132239.0,101059,2325.0,14.766666666666667,1,35.0,0.0,105.0,0,normal
130966.0,101052,2326.0,14.783333333333333,1,35.0,0.0,105.0,0,normal
138462.0,101122,2327.0,14.8,1,35.0,0.0,105.0,0,normal
136223.0,101111,2328.0,14.816666666666666,1,35.0,0.0,105.0,0,normal
132682.0,101082,2329.0,14.833333333333334,1,35.0,0.0,105.0,0,normal
133271.0,101079,2330.0,14.85,1,35.0,0.0,105.0,0,normal
131908.0,101036,2331.0,14.866666666666667,1,35.0,0.0,105.0,0,normal
133205.0,101088,2332.0,14.883333333333333,1,35.0,0.0,105.0,0,normal
130686.0,101107,2333.0,14.9,1,35.0,0.0,105.0,0,normal
137786.0,101148,2334.0,14.916666666666666,1,35.0,0.0,105.0,0,normal
133651.0,101087,2335.0,14.933333333333334,1,35.0,0.0,105.0,0,normal
135297.0,101131,2336.0,14.95,1,35.0,0.0,105.0,0,normal
133261.0,101100,2337.0,14.966666666666667,1,35.0,0.0,105.0,0,normal
134183.0,101092,2338.0,14.983333333333333,1,35.0,0.0,105.0,0,normal
130415.0,101142,2339.0,15.0,1,35.0,0.0,105.0,0,normal
136073.0,101107,2340.0,15.016666666666667,1,35.0,0.0,105.0,0,normal
136540.0,101140,2341.0,15.033333333333333,1,35.0,0.0,105.0,0,normal
130536.0,101045,2342.0,15.05,1,35.0,0.0,105.0,0,normal
131729.0,101040,2343.0,15.066666666666666,1,35.0,0.0,105.0,0,normal
134878.0,101125,2344.0,15.083333333333334,1,35.0,0.0,105.0,0,normal
135006.0,101077,2345.0,15.1,1,35.0,0.0,105.0,0,normal
133531.0,101087,2346.0,15.116666666666667,1,35.0,0.0,105.0,0,normal
134502.0,101144,2347.0,15.133333333333333,1,35.0,0.0,105.0,0,normal
136069.0,101121,2348.0,15.15,1,35.0,0.0,105.0,0,normal
137312.0,101154,2349.0,15.166666666666666,1,35.0,0.0,105.0,0,normal
136548.0,101125,2350.0,15.183333333333334,1,35.0,0.0,105.0,0,normal
137705.0,101149,2351.0,15.2,1,35.0,0.0,105.0,0,normal
131006.0,101088,2352.0,15.216666666666667,1,35.0,0.0,105.0,0,normal
136230.0,101179,2353.0,15.233333333333333,1,35.0,0.0,105.0,0,normal
135380.0,101149,2354.0,15.25,1,35.0,0.0,105.0,0,normal
137077.0,101118,2355.0,15.266666666666667,1,35.0,0.0,105.0,0,normal
136376.0,101115,2356.0,15.283333333333333,1,35.0,0.0,105.0,0,normal
132263.0,101069,2357.0,15.3,1,35.0,0.0,105.0,0,normal
135341.0,101132,2358.0,15.316666666666666,1,35.0,0.0,105.0,0,normal
132267.0,101097,2359.0,15.333333333333334,1,35.0,0.0,105.0,0,normal
134805.0,101101,2360.0,15.35,1,35.0,0.0,105.0,0,normal
138739.0,101107,2361.0,15.366666666666667,1,35.0,0.0,105.0,0,normal
139904.0,101168,2362.0,15.383333333333333,1,35.0,0.0,105.0,0,normal
136260.0,101121,2363.0,15.4,1,35.0,0.0,105.0,0,normal
138466.0,101188,2364.0,15.416666666666666,1,35.0,0.0,105.0,0,normal
133440.0,101115,2365.0,15.433333333333334,1,35.0,0.0,105.0,0,normal
129083.0,101076,2366.0,15.45,1,35.0,0.0,105.0,0,normal
131947.0,101078,2367.0,15.466666666666667,1,35.0,0.0,105.0,0,normal
138733.0,101167,2368.0,15.483333333333333,1,35.0,0.0,105.0,0,normal
136657.0,101151,2369.0,15.5,1,35.0,0.0,105.0,0,normal
133641.0,101118,2370.0,15.516666666666667,1,35.0,0.0,105.0,0,normal
138208.0,101149,2371.0,15.533333333333333,1,35.0,0.0,105.0,0,normal
135670.0,101174,2372.0,15.55,1,35.0,0.0,105.0,0,normal
139099.0,101196,2373.0,15.566666666666666,1,35.0,0.0,105.0,0,normal
137240.0,101173,2374.0,15.583333333333334,1,35.0,0.0,105.0,0,normal
135807.0,101164,2375.0,15.6,1,35.0,0.0,105.0,0,normal
135351.0,101140,2376.0,15.616666666666667,1,35.0,0.0,105.0,0,normal
132390.0,101122,2377.0,15.633333333333333,1,35.0,0.0,105.0,0,normal
138604.0,101150,2378.0,15.65,1,35.0,0.0,105.0,0,normal
139300.0,101156,2379.0,15.666666666666666,1,35.0,0.0,105.0,0,normal
132064.0,101130,2380.0,15.683333333333334,1,35.0,0.0,105.0,0,normal
137304.0,101128,2381.0,15.7,1,35.0,0.0,105.0,0,normal
138783.0,101135,2382.0,15.716666666666667,1,35.0,0.0,105.0,0,normal
137146.0,101161,2383.0,15.733333333333333,1,35.0,0.0,105.0,0,normal
138147.0,101122,2384.0,15.75,1,35.0,0.0,105.0,0,normal
136951.0,101153,2385.0,15.766666666666667,1,35.0,0.0,105.0,0,normal
134904.0,101143,2386.0,15.783333333333333,1,35.0,0.0,105.0,0,normal
140603.0,101230,2387.0,15.8,1,35.0,0.0,105.0,0,normal
138314.0,101197,2388.0,15.816666666666666,1,35.0,0.0,105.0,0,normal
134656.0,101142,2389.0,15.833333333333334,1,35.0,0.0,105.0,0,normal
138347.0,101177,2390.0,15.85,1,35.0,0.0,105.0,0,normal
134108.0,101162,2391.0,15.866666666666667,1,35.0,0.0,105.0,0,normal
138894.0,101165,2392.0,15.883333333333333,1,35.0,0.0,105.0,0,normal
135018.0,101137,2393.0,15.9,1,35.0,0.0,105.0,0,normal
134338.0,101148,2394.0,15.916666666666666,1,35.0,0.0,105.0,0,normal
137185.0,101177,2395.0,15.933333333333334,1,35.0,0.0,105.0,0,normal
136976.0,101152,2396.0,15.95,1,35.0,0.0,105.0,0,normal
140969.0,101229,2397.0,15.966666666666667,1,35.0,0.0,105.0,0,normal
137934.0,101207,2398.0,15.983333333333333,1,35.0,0.0,105.0,0,normal
135739.0,101178,2399.0,16.0,1,35.0,0.0,105.0,0,normal
139234.0,101221,2400.0,16.016666666666666,1,35.0,0.0,105.0,0,normal
137860.0,101187,2401.0,16.033333333333335,1,35.0,0.0,105.0,0,normal
138602.0,101141,2402.0,16.05,1,35.0,0.0,105.0,0,normal
140951.0,101247,2403.0,16.066666666666666,1,35.0,0.0,105.0,0,normal
145245.0,101279,2404.0,16.083333333333332,1,35.0,0.0,105.0,0,normal
141198.0,101158,2405.0,16.1,1,35.0,0.0,105.0,0,normal
140071.0,101240,2406.0,16.116666666666667,1,35.0,0.0,105.0,0,normal
140593.0,101225,2407.0,16.133333333333333,1,35.0,0.0,105.0,0,normal
143654.0,101231,2408.0,16.15,1,35.0,0.0,105.0,0,normal
146267.0,101297,2409.0,16.166666666666668,1,35.0,0.0,105.0,0,normal
